tokenize,SCREEN#Positive,SCREEN#Neutral,SCREEN#Negative,CAMERA#Positive,CAMERA#Neutral,CAMERA#Negative,FEATURES#Positive,FEATURES#Neutral,FEATURES#Negative,BATTERY#Positive,BATTERY#Neutral,BATTERY#Negative,PERFORMANCE#Positive,PERFORMANCE#Neutral,PERFORMANCE#Negative,STORAGE#Positive,STORAGE#Neutral,STORAGE#Negative,DESIGN#Positive,DESIGN#Neutral,DESIGN#Negative,PRICE#Positive,PRICE#Neutral,PRICE#Negative,GENERAL#Positive,GENERAL#Neutral,GENERAL#Negative,SER&ACC#Positive,SER&ACC#Neutral,SER&ACC#Negative
mới mua xài ngon lắm ưng nhất khoản chụp hình đặc_biệt là chụp đêm và selfie ngon hơn cả iphone11 pro,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mình thấy được mà cứ chê_ỏng_chê_eo đt hợp làm vlog lắm camera chê siêu chống rung nhưng khi hết lưu_lượng 4g hoặc ko có wifi công_nhận là có chậm nhưng có wifi và sóng 4g đủ lưu_lượng tốc_độ thì tớ thấy mượn chơi liên_quân ok nghe gọi nghe nhạc cũng ok thích nhất vẫn là camera siêu chống rung,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
trời_ơi tin được không ngon quá máy ngon quá mong giá ra tầm trung tuyệt_vời cú_mèo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
đt từ khi mua về hay bị đứng rồi còn khi đang xem youtube là tự_nhiên thoát ra màng hình chính,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình sài gần dc 1 tháng rồi thấy rất ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nhân_viên rất nhiệt_tình và chu_đáo máy sử_dụng rất mượt chơi game ổn pin trâu chơi game mã setting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kể_ra tầm 10t trai nghiệm cũng được mình thich cái kiểu bàn_phím này sliver lại càng thích nói chung10t cố nghiến rang mua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
điện_thoại này hình_như là chạy exynos 9611 ko phải 9610 theo thông_tin trên trang_chủ samsung và gsmarena mới xài có một ngày nên chưa đánh_giá chi_tiết đươc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chíp snapdragon 675 mới chưa tương_thích game nhiều nên chơi bị giật hay lag nhẹ thì mấy thánh đừng kêu nhé thanks !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cái đầu lõi hỡ sáng đổi cái sau thì chết điểm_ảnh đổi cái nữa thì lõi wifi bây_giờ không biết làm_sao luong không hiểu tgdd làm_ăn sao ak tgdd phải tìm cách giải_quyết cho khách_hàng đi chứ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
máy đẹp tốt xài rất mượt nhân_viên nhiệt_tình vui_vẻ pin hơi đuối xíu nhưng vẫn chấp_nhận được,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
huawei thiết_kế nhìn rất đều máy và nhìn cảm_giác rất cân_đối nhìn thich hơn samsung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
máy lỗi nghe nhạc bluetooth ra bảo hảnh thì nhân_viên trả_lời lỗi cả lô như nhau cái mới đập_hộp cũng vẫn bị lỗi do hệ_điều_hành androi 10 có vấn_đề thế là người dùng bỏ ra 8tr mua phải hàng lỗi mà ko biết đi thắc_mắc với ai và ai giải_quyết cho mình các bạn mua a51 thì nên mang_tai nghe đi test trước khi mua !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mình mới mua đươc 2 ngày la máy đã bị lỗi sac pin mới có 67 là báo đầy và được đổi cái khác sài đươc 10 ngay nói chung cái sao tạm ổn pin sac nhanh nhưng 20 100 sac hơn 3h mới đầy camera vừa đủ dùng chơi game liên_quân fefai lâu tầm 1h may nóng chơi lâu tự văn ra ngoài ko hiêu lý do nói chung tien nào của đó,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sau 1 tháng cảm_ứng nhảy lung_tung và sau 4 tháng cảm_ứng càng tệ nhảy loạn_xạ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua hawaii nova3 được 3 tháng thì máy nài ra đẹp thật nhìn máy đã quá giá rẻ nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
máy đẹp nhìn sang_trọng nhưng giá còn hơi cao tầm 7 8 triệu là ok máy có mhl k vậy ad ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
máy khá ngon nhưng có đều giá lại quá gần với giá con joy 2 nên giá nó thấp tí là được chứ như_vậy thì thêm 200k nữa mua joy 2 cho_rồi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
rất hài_lòng với những sp samsung vì đây là sp thương_hiệu có hỗ_trợ sạc nhanh giá tầm trung dễ mua,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
màu hình xấu cấu_hình chán chụp hình 60m thua cái ip5s chân_thành đừng nghe feedback của nhân_viên tgdd mua xong bạn lo ngay trong tuần,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vsmart joy 3 pin trâu màn_hình hơi tối trong tầm giá này là ok nhân_viên tư_vấn tốt thân_thiện máy mình mua bị lỗi nhận viên nhiệt_tình cho đổi dù máy k có tại cửa_hàng phải chạy nợi khác về đổi mua đt tại thế_giới di_động gầp bồn_binh cầu lấp_vò huyện lấp_vò tỉnh đồng_tháp,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
sao mua hàng ko có quà tặng nhỉ bán vẫn giá đấy mà ko bớt đc như là cãng hãng khác,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mình mua được 4 tháng dùng rất ổn nhưng đến nay gặp tình_trạng thẻ sd tự ngắt kết_nối với máy mình đã tháo ra và gắn lại được vài phút thì vẫn bị như cũ không biết bị vấn_đề gì,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy không chụp ảnh màn hình được quá tệ lại bị đơ gọi điện thì phát loa ngoài lúc được lúc mất chụp ảnh mờ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mới mua máy hôm quá để quá đêm tuột 2 phần_trăm 100 còn 98 không haif lòng cho lắm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua tgdd ở hồ ngọc lãm máy rất đẹp cấu_hình mạnh chơi các game nặng full setting pin rất trâu hơi ấm ko nóng nhân_viên hài_hước nhiệt_tình ăn_nói lịch_sự,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
mình mua máy ở tiên_phước nhân_viên tư_vấn nhiệt_tình dùng ổn nhưng thỉnh_thoảng bị lỗi mạng 4g khi dùng cùng lúc với wifi bật đài fm bắt sóng tốt muốn dùng loa ngoài khi tắt màn_hình phải bật sáng lại nói_chung còn thủ_công chưa được tối_ưu hoa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
máy cực tốt pin cầm rất lâu loa lớn không giống như review là sản_phẩm nên mua nhân_viên ở an hiệp châu_thành bến_tre dễ_thương cho luôn 5 sao,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
iphone 7 plus rất tốt chơi game liên_quân mượt_mà vào game rất nhanh chơi mượt game nào của ok hết hiệu_năng tuyệt_vời,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pin 5000 mà sài hết_hơi nhanh giá thì hơi cao so với máy á mà_lại k có sạc nhanh nữa có hơi thất_vọng,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
e có mua con này được gần nửa tháng mà sao thấy mỗi khi sạc pin máy nóng cx ko phải nóng như khi chơi game nhưng vẫn cảm_nhận rõ_rệt đó có phải bthg ko ạ có ae nào bị giống mih ko ạ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp k có gg nhưng thay_thế bằng các ứng_dụng mới các ứng_dụng cài vào xài rất ổn_định máy tầm thấp mà có tặng cả tai phone mình tải liên_quân ở app aurora chạy mượt nói_chung ổn_định không có vấn_đề gì nên các fen đừng ngại nha,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
cho hỏi ai dùng a70 như mình ko tưởng đổi máy này lau hêt pin dùng cả ngày chỉ gởi mail lướt web ko choi games thỉnh thoảng xem youtube ngày sạc 2 lần mình tất hết chế ngầm chán thật,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mọi thứ đều ổn ngoại_trừ pin pin ảo quá 4 500 mà thua cái j7 pro hồi xưa mình xài nói_chung để 3g cả ngày chỉ nt zalo và kakaotalk để làm_việc thôi_thì tới 20 pm thì còn 22 bạn nào ko quá so_đo về pin thì mọi thứ con này ổn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy ngon pin trâu cam cũng được chơi game miễn bàn chỗ mình mua nhân_viên phục_vụ tốt xứng_đáng vs số tiền bỏ ra,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
máy ngon nhất trong tất_cả các máy cùng tầm giá vụ gg có nhiều các xử_lý nếu tìm_hiểu mua được tuần xài cực thích,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tạm ổn nhưng cái camera selfi chụp màu ám vàng vô_cùng ko biết do máy mình hay dòng máy này nó như_vậy con a50 của bạn mình cái cmr selfi củng ám vàng y_như vậy chán thật,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5 sao cho note 10 mình nhân_viên tư vẫn rất nhiệt_tình sản_phẩm rất tốt máy chạy mượt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
mình mua sản_phẩm này được gần 1 tháng mấy ngày đầu_máy sạc không có dấu_hiệu nóng lắm nhưng dạo gần đây khi sạc máy rất nóng loa thì lúc to lúc nhỏ pin chạy ngầm vẫn khá ngốn dù bật chế_độ quản_lí pin mong nhận được phản_hồi,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy của tôi vismart live máy sau khi cập_nhật phần_mềm thì map không điều hướng không dẫn đường thông_báo như tin nhắn mesenger không có như_thế không_thể liên_lạc thường_xuyên được phải vào ứng_dụng mới phát_hiện là có tin hay không,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua đợt đầu giá 2k29 ngon bổ rẻ trong tầm giá_sử_dụng gần 2 tháng thấy vẫn oke ae cứ hàng việt người việt ủng_hộ để phát_triển đất_nước,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
máy dùng tạm ổn trong tầm giá tản nhiệt hơi kém về camera iso 3200 chụp thiếu sáng rất tốt camera sau chỉ khoảng 12m không phải 48 pin sau một thời_gian sử_dụng có dấu_hiệu xuống_cấp cụ_thể là chơi pubg bạn đầu 15 h sau 4 tháng 20 h đã reset cấu_hình mượt cao,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
máy rất như mong_đợi thật tuyệt_vời chơi game không lo giật lag,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sai_lầm lớn nhất khi mua đt redmi 9s goi gọn 2 chu thất_vọng hút mang yếu mat mạng lien tục cái này chỉ tầm giá 4 triệu là vừa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
sau bốn tháng sử_dụng mình thấy điện_thoại đơ đi nhiều pin tụt nhanh chip chơi game quá giật lag mặc_dù ram 6gb và đặc_biệt muốn mở khoá điện_thoại phải ấn hai lần nút nguồn khá thất_vọng nếu_như được chọn lại mình sẽ chọn không mua,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dạ máy rất tốt nói_chung là rất tốt không có gì để nói pin trâu sạc nhanh chụp hình đẹp chipset xịn,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mặc_dù mua máy qsd nhưng trải_nghiệm rất tuyệt pin trâu chơi lq 1 trận bật gần max cấu_hình mất có 3 13phút còn lại xem youtube chụp ảnh nghe nhạc đều ok hết đó là ý_kiến riêng của mk dùng trong 3 ngày ko lên adr 10 vì nhiều ng phàn_nàn đặc_biệt là nhân_viên rất nhiệt_tình và mấy chị ở đường 446 hữu hưng rất xinh nữa,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tầm giá này là quá ô_kê rồi mấy thánh còn đòi_hỏi gì nữa ? điểm 10 cho sản_phẩm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
lúc em mua thì loa rất la rè đến tgdd em thử qua nhiều máy vẩn rè máy nào cũng vậy đến khi em cập nhựt phần mền thì hoàng toàn không còn rè nửa mà nghe hơi nhỏ hơn một chúc còn phần gọi điện_thoại phản_hồi chậm quá rat mông khắc_phục lợi lổi nầy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lúc nhận dt hộp thì đã ko còn nguyên bạn tư_vấn nói do đem về thì trưng_bày trên kệ nên đem ra bán luôn đảm_bảo hàng mới chưa qua sử_dụng bạn còn nói tất_cả dt đều như_vậy chỉ có iphone là hộp còn nguyên_vẹn thôi mình thích nên lấy lun mình chỉ thắc_mắc ngày mua 8 6 2020 mà ngày kích_hoạt 31 5 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mình cũng nhận máy ngày 27 12 do cv nên dùng máy_tính nhiều hơn mình thấy máy mau hết pin quá trong khi mình chỉ sử dùng lên face book k chơi game,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy khá ngon biết cách dùng ko gì là ko thể pin dùng lâu hay nhanh tụt do người dùng cả,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sử_dụng rất đã sài rất ngon mượt_mà s pen thì khỏi chê vào đâu đc màn_hình tràn viền cực mỏng năm nay samsung làm rất tốt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
mới mua được hơn 1 tuần mọi thứ đều ok nhân_viên phục_vụ tận_tình trò truyện vui_vẻ dt thì quá ngon để qua đêm có_khi tụt 1 có_khi k tụt pin xài đc hơn 1 ngày chỉ lướt face youtube mình xài khá nhìu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
cho e hoi iphone 7plus tra truoc 0 đ thoi gian tra góp trong 12 thang thi mỗi tháng phải trả bao nhieu ah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rất nhiệt_tình vs khách_hàng điện_thoại ok xem phim ok loa to với giá 1tr4 thì tui đã đc sổ hửu đt như_ý,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
mới mua xong dùng khá ok hơi nóng máy tý chơi game liên_quân tốt khá mượn cấu_hình ngon trong tầm giá nhân_viên dmx nhiệt_tình,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
minh mua nhiều lan roi nv nhiệt tinh chu dao may thi ok lưot rất muot noi chung la hai_long,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
chơi game khá lag đáp_ứng tốt nhu_cầu cơ_bản nghe gọi mạng xã_hội lướt web nhân_viên giao hàng_phục_vụ tận_tình,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pin hảo nhanh máy cực_kì nóng khi sạc và chơi game còn mọi thứ khác thì ổnnnnnnnnn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy sài rất ổn camera đẹp máy cảm_ứng mượt mạng mạnh máy nhẹ cầm rất vừa tay cảm_ơn samsung,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
máy tốt pin trâu sau khi ổn_định máy đẹp chắc_tay tuy hơi dày camera ổn chụp đêm chưa tốt lắm trong điều_kiện thiếu sáng dc tặng tai nghe ok nên mua trong tầm giá,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
mới cầm 40 triệu tiền_lẻ vô tgdđ mua iphone 11 pro mã nhưng thái_độ nhân_viên phục_vụ thì link xem https youtu be avd4ktk1buo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mjh mới đổi dt oppo reno 2f oppo reno 4 đc 2ngay thấy sai ok lam reno 2f sai k im lam sai k hài_lòng oppo reno 4 ok nhé mấy bạn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy tốt chỉ tiếc là thiết_kế bằng nhựa nên giá_thành đắt hơn so với tầm giá dù_sao cũng khá hài_lòng về sản_phẩm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
quá tuyệt luôn máy_ảnh chụp đẹp hiệu_năng ổn_định ưng nhất quả màn vì chạy ứng_dụng hay đi dưới trời nắng thì a51 quá đỉnh rồi về màn luôn,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dùng 3 tháng nhưng bảo_hành đến 3 lần liên_tục vì lỗi sạc không vào dù là fan của samsung nhưng lần này là bảo_hành không được nữa là cách luôn quá_tam_ba_bận,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mới cập_nhật bản vá lỗi cammera bật lênh cứ kêu cạch cạch cạch tắc nguồn mở lại ko vào camera mà có hiện_tượng camera kêu tạch và rung nhẹ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm quá tồi không có ghi_âm cuộc_gọi hối_hận khi dùng sp đc 3 ngày quá nhiều tính_năng phóng_đại,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sản_phẩm tốt thiết_kế đẹp bắt_mắt camera chụp ảnh siêu đẹp pin sài ổn sạc nhanh không gây nóng máy sản_phẩm đáng để trải_nghiệm,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
pin sạc quá lâu pai hơn 3h mới đầy sac thì nóng_rực dt loa nghe nhỏ nói_chung không ưng,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mình mua avt 3 hồi 23 06 tới giờ mọi thứ đều ổn mấy ngày đầu thì pin trâu ổn để qua đêm không xài bị xuống 1 hay không xuống nào nhưng sau mấy ngày thì lúc không xài máy xuống pin nhanh kinh_khủng trường_hợp này mong tgdd cho đổi trả ạ chứ dùng z sợ quá,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy a10s dùng rất ok tôi cảm_thấy vui khi dùng đến a10s pin cũng ok,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
với mức giá thì tạm được còn theo cá_nhân mình thì mình k thích đt này đt màn_hình sáng tối bất_thường mua về ngày thứ hai khi dùng mình đã phát_hiện ra đt lấy nét quá chậm và không lấy nét cận_cảnh được dung_lượng cùi chơi game nếu dung_lượng nặng là tự_động out game máy đơ k mượt với giá 3tr thì mua đt hãng khác mình nghĩ okela hơn con này,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
hiện_đại và đúng người dùng cam rõ đẹp trượt mượt nhiều kiểu và chất_lượng,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tuyệt_vời chơi game rất ngon cam đẹp màn cũng đẹp nỗ chung là ổn nhân_viên nhiệt_tình,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
quá tệ pin tụt nhanh chụp ảnh không nét vân tay không nhạy máy lag hối_hận khi mua,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sản_phẩm tốt mọi mặt trừ loa hơi nhỏ nghe ít hay với camera trước ảo quá và màu nhợt_nhạt,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
thiết_kế nguyên khối sang_trọng pin sài ổn_định 1 ngày màn_hình sáng hiển_thị tốt camera kép chup hình xoá phông tuyệt_vời sản_phẩm đáng mua trong tầm giá,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
nhọ quá camera lồi sước dán cường_lực camera cũng bong ko bít giờ làm j cho hết xước các thứ còn lại ngon k phàn_nàn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
đt hình_dáng đẹp nhưng chất_lượng thì k đc ok cho lắm k phù_hợp với giá tiền vừa mua hôm_qua mà hôm_nay đã có hiện_tượng đứng máy tuy không chơi game chỉ cấp quyền cho 1 số ứng_dụng mà đứng 1 hồi lâu vd cho_phép truy_cập vị_trí cho_phép vào bộ sưu_tập vv vừa đc 1 ngày mà đã vậy không biết 1 tuần 1 tháng sẽ ra sau mong mọi người cân_nhắc trước khi mua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
máy đẹp mượt pin trâu dùng dò vé_số khá ổn,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
minh mua đc 20 ngày thấy ổn chụp hình rõ nét màn_hình to màu săc nét máy mỏng đẹp pin khá là ngon_lành mjnh làm bưu_tá nghe gọi suôt ngày mà ság ra sạc đầy pin hoạt_động gần như liên_tục mà tới luc đi ngủ tầm sau 10h đêm mới báo sạc pin hiện_tại chưa có j phải phàn_nàn ko biêt lâu_dài ra sao,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tui khi chơi liên_quân tuy giảm cấu_hình đồ_hoạ của game xuống mức tiêu_chuẩn vẫn bị giật_mình nhà sx chỉ giải_pháp khắc_phục cảm_ơn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bin mau hết kg xai vân vây vân tay qua yếu theo gia sản phẩm thì chưa được hài_long,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
đã mua và không hối_hận trên cả tuyệt_vời ông mặt_trời cám_ơn tgdđ nhé chúc tgdđ ngày_càng phát_triển,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rất ngon trong tầm giá camera đẹp pin trâu game mượt nhưng có cái là không bật đc fps cao liên_quân,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
đây là sản_phẩm mình thấy hài_lòng nhất cả về thiết_kế và hiệu_năng tầm giá này thì mấy cn 5 đến 6triệu khó qua nổi con này hãy gạt bỏ suy_nghĩ sai_lầm về điện_thoại trung_quốc chị tiên ở shop đường hùng vương huế nhiệt_tình vui_vẻ rất hài_lòng,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
